ground_truth,name,classification,confidence,correct
613001,aide agricultrice  aide agricultrice anacardes riz ...,611001,0.5,False
613001,aide agricultrice de l’igname  recolter l’igname,613001,0.5,True
921001,"aide aux travaux champetres  semer,entretenir,recolter",921001,1.0,True
712002,aide carreleur  aide carreleur,712002,0.5,True
613001,aide cultivateur  cultiver,921001,0.5,False
611001,aide cultivateur anacarde  nettoyer le champ - recolter l'anacarde,611001,0.5,True
611001,aide cultivateur d'anacarde et coton  cultiver l'anacarde et le coton,611001,0.5,True
611001,aide cultivateur d'anacarde et de coton  cultiver l'anacarde et le coton,611001,0.5,True
611001,aide cultivateur d'anacarde et de coton  cultiver l'anacarde et le coton,611001,0.5,True
611001,aide cultivatrice anacarde et coton  cultiver l'anacarde etle coton,611001,0.5,True
611001,"aide cultivatrice d'anacarde,de riz et de maïs  cultiver l'anacarde;le riz et maïs",611001,0.5,True
611001,"aide cultivatrice d'anacarde;de coton et d'arachide  aide à cultiver l'anacarde, le coton et le riz",611001,0.5,True
921001,"aide cultivatrice d'arachide  semer , récolter",613001,0.5,False
611001,"aide cultivatrice de coton; riz et anacarde  aide à cultiver l'anacarde, de coton et de riz",611001,0.5,True
612005,aide eleveur  elever bovins,612001,0.5,False
921001,"aide familial pour les travaux champetres  desherber,pulveriser,recolter et cabosser",921001,0.5,True
711006,"aide ferronier  soudure,  decoupe, montage",711006,1.0,True
532004,aide infirmier  faire le traitement des malades,532004,0.5,True
931201,aide macon  couper et ramasser les brique,931201,1.0,True
931201,aide macon  melanger le sable avec du ciment et l eau ramassage de brique,931201,1.0,True
931201,"aide macon  melanger le ciment, ramasser le sable et les briques",931201,1.0,True
931201,"aide maçon  faire un soubatiment et dresser ,monter mur",931201,0.5,True
931201,"aide maçon  transporter et ranger les materiaux, apporter les materiaux",931201,0.5,True
931201,aide maçon  aider le maçon dans la construction des bâtiments,931201,1.0,True
931201,aide maçon  aller sur les chantier voir s'il y a du travail proposer nos service et aider dans la fabrication des biques et la construction,931201,0.5,True
931201,aide maçon  aller sur les chantier voir s'il y a du travail proposer nos service et aider dans la fabrication des biques et la construction,931201,0.5,True
931201,aide maçon  faire la fondation des maisons avant la construction,931201,0.5,True
931201,aide maçon  aide le maçon dans ses taches,931201,1.0,True
532004,"aide soignante  faire les injections  , les pansements , les prélèvements",532004,0.5,True
532004,aide soignante benevole  aide soignante,532004,1.0,True
532004,aide transformateur de manioc  eplucher et laver le manioc,912003,0.5,False
522001,aide vendeuse  de vetements  vente de vetements  en magasin,522002,1.0,False
962012,aide vendeuse (legume + tubercule ...)  etaler la marchandise + vendre,522001,0.5,False
962012,aide vendeuse (legume + tubercule ...)  etaler la marchandise + vendre,522001,0.5,False
522001,aide vendeuse d’habits  vendre des habits,962012,0.5,False
962012,"aide vendeuse de bijoux  vendre les chaînes, boucles d'oreilles aux clients",216103,0.5,False
962012,"aide vendeuse de légumes  vendre la tomate, aubergine, gombo et du piment",611003,0.5,False
962012,aide vendeuse de poisson fume et vente  acheter-fumer-et vendre de poisson fume et frais,521106,0.5,False
962012,"aide vendeuse de restaurant  puiser, leau, faire la vaisselle, servir les clients",513003,0.5,False
941001,"aide vendeuse de restaurant  cuisiner,faire les plats,  servir les clients",512000,1.0,False
521106,"aide vendeuse de riz prepare  faire la cuisine, servir les clients",962012,1.0,False
931201,aide-maçon  se rendre sur le chantier de construction pour travailler. souler les briques. decharger les camions,931201,0.5,True
514001,apprenti coiffeuse  coiffer les clients,514001,0.5,True
711006,"apprenti ferronnier  nettoyage de l'atelier, faire sortir les echantillons des articles realisés, aider le patron dans la realisation des nouveaux articles des clients, apresrealisation aller faire l'instalation",514001,1.0,False
931201,"apprenti macon  mouiller le ciment, transporter le materiel",931201,1.0,True
931201,"apprenti macon  mouiller, ramasser le sable et le ciment",931201,0.5,True
931201,"apprenti maçon  melange de sable, montage de mur, crépissage, mouiller béton",931201,0.5,True
723001,apprenti mecanicien moto  reparer et entretenir les motos,723005,0.5,False
752001,apprenti menuisier  fabrication de meubles,752001,0.5,True
931201,apprenti-macon  melanger le ciment et sable,931201,0.5,True
723001,apprentit macanique  reparation mecanique auto,723001,0.5,True
265202,"artiste-chanteur  se rendre dans les bars, maquis et tout autre endroit pour chanter a n'importe quel moment",314107,1.0,False
322002,"auxilliaire infirmier consultant  recevoir les patients, enregistrer les patients",222001,1.0,False
611007,ballayeur de champ  nettoyer et ramasser,611001,0.5,False
961005,"ballayeuse de rue  entretien des rues, ramassage des ordures",911002,0.5,False
516005,berger  surveiller les moutons,516005,1.0,True
751202,boulanger  faire entrer la farine dans le four,751202,0.5,True
751202,boulangerie  je prepare du pain et je les vend,751202,1.0,True
751202,boulangier traditionnel  fabriquer du pain,751202,1.0,True
521101,boutiquier  vente de marchandises a prédominance alimentaire,521101,0.5,True
521101,boutiquier  achat vente des articles faire le compte,521101,1.0,True
521101,boutiquier  ouverture du magazin es matin receptionner les clients servir les clients,514001,0.5,False
521101,boutiquier  réceptionner l’argent et servir les clients,521101,0.5,True
521101,boutiquier  vendre des produits alimentaires ou non,140004,0.5,False
521101,boutiquiere  aider a la vente et faire des achat,962012,1.0,False
521101,boutiquiere  vendre des produits alimentaires,140004,0.5,False
516005,bouvier  suivi des animaux,516005,0.5,True
931201,"briquetier  aller sur le chantier, prendre le ciment le melanger avec le sable ajouter de l'eau et faire les biques",931201,0.5,True
523001,"caisiere  encaissement,faire les recus et les points des revenir",514001,0.5,False
523001,"caisiere dans magasin de vente de motos et pieces  encaiser,faire les recus et points",522001,0.5,False
523001,caissière  enregistrer les entrées et sorties des dépenses au niveau de la coopérative,331206,0.5,False
712002,carreauleur  revetir le sol et les murs de maisons,712002,0.5,True
712002,"carreleur  préparation du chantier,  mesures et decoupages ,pose des fondations et carrelage",931201,0.5,False
712002,carreleur  placé les carreaux dans les maisons,931201,0.5,False
712002,carreleur  placer les carreaux dans les logements,931201,0.5,False
712002,carreleur  placer les carreaux,712002,0.5,True
712002,carreleur  faire les carrelages,712002,0.5,True
712002,carreleur  place les carreaux dans les batiments,931201,0.5,False
962013,charbonnier  production et vente de charbon,962013,1.0,True
711004,"charpenterie,  meuble, plafonnerie  charpenterie,  meuble, plafonnerie",712001,0.5,False
711004,charpentier  charpentier,711004,0.5,True
833003,chaufeur de gros camion  transporter les produits viviers,832202,0.5,False
832203,chauffeur  conduire le personnel,832202,0.5,False
832201,chauffeur  conduire les passagers,832202,0.5,False
832203,chauffeur  transporter le personnel administratif,432202,0.5,False
832203,chauffeur  je conduis le directeur de l'entreprise,432202,1.0,False
832101,chauffeur  conduire des marchandises a des destination,832202,0.5,False
832101,chauffeur  transport les marchandises,833003,0.5,False
832203,chauffeur  recuperer le patron et le conduire pour ses differents deplacements,432202,1.0,False
832201,chauffeur  de taxi  conduire  les passagers  a destination,832201,0.5,True
832201,chauffeur  de taxi  conduire des clients a leur  destination,832201,1.0,True
832101,chauffeur de  tricycle  chauffeur de taxi moto,832101,1.0,True
833003,chauffeur de benne  transport de sable,832202,0.5,False
833002,chauffeur de camion kia  transport d'hévéa,833003,0.5,False
833002,chauffeur de car  conduite de véhicules de transport,832202,0.5,False
833002,chauffeur de car  chauffeur de car abidjan korhogo,832202,0.5,False
832101,chauffeur de kia  transport de marchandises,816001,0.5,False
833002,chauffeur de massa  conduit des passagers,832201,0.5,False
832101,chauffeur de moto taxi  transporter les clients jusqu’à leur destination,832201,1.0,False
832101,"chauffeur de moto taxi  effectuer des prestations de transport de personnes, conduire les clients jusqu'à a leurs destinations",832201,0.5,False
832101,"chauffeur de moto taxi  effectuer des prestations de transport de personnes, conduire les clients jusqu'à a leurs destinations",832201,0.5,False
832101,"chauffeur de moto taxi  effectuer des prestations de transport de personnes, conduire les clients jusqu'à a leurs destinations",832201,0.5,False
832201,chauffeur de passagers et marchandises  transport de biens et de  personnes,833002,1.0,False
832201,chauffeur de taxi  condu les personnes a destination,832201,1.0,True
832201,chauffeur de taxi  conduire les usagers,832201,0.5,True
832201,chauffeur de taxi  conduire les passagers,832201,0.5,True
832201,chauffeur de taxi  conduire les passagers,832201,0.5,True
832201,chauffeur de taxi  conduire des passagers dans la ville,832201,0.5,True
832201,chauffeur de taxi communal  assurer le transport des passagers du village a la ville,832201,0.5,True
832201,chauffeur de taxi communal  transporter les usagers dans leurs différents domiciles,832201,1.0,True
832101,chauffeur de taxi moto  transport des biens et des personnes,832101,0.5,True
832201,chauffeur de taxis communaux  je conduis les passagers,832201,0.5,True
832201,chauffeur de transport  accompagner les passagers,832201,0.5,True
832101,chauffeur de tricycle  chauffeur de tricycle,832101,0.5,True
832101,chauffeur de tricycle  transports des marchandises et passagers,832101,0.5,True
541401,"chef agence de securite (smo)  cordonnor, recruter et surveiller les sites",541401,0.5,True
314106,chef de parcelle  encadrer les agents   planter les pepinieres jusqu’à la   production et  récolte,611001,0.5,False
541401,chef des agents de securite  responsable qualite securite et environnement,541401,0.5,True
711001,chef maçon  donner les directives au ouvrier sur le chantier de construction,214099,0.5,False
342204,coach sportif  apprendre et entraîner les individus à jouer au foot,342102,0.5,False
514001,coiffeur  coiffure et entretien de cheveux,514001,0.5,True
514001,coiffeur  coiffure hommes,514001,0.5,True
514001,coiffeur  coiffer les clients,514001,0.5,True
514001,coiffeur homme  coiffe les homme,514001,1.0,True
514001,coiffeuse  faire de coiffure sur la tete des femmes,514001,0.5,True
514001,coiffeuse  tressé les cheveux des femmes,514001,1.0,True
514001,coiffeuse  tresser les femmes - pommader la tete - peigner la tete,514001,0.5,True
514001,coiffeuse  entretient et coiffure de cheuveux dame,514001,0.5,True
514001,coiffeuse  tresse les individus,514001,0.5,True
514001,coiffeuse  tresser les personnes,514001,0.5,True
514001,coiffeuse  tresse la tête des femmes,514001,1.0,True
514001,"coiffeuse  laver les cheveux, rincer, pommader et tresser les clients",514001,0.5,True
514001,coiffeuse  tresser les personnes,514001,0.5,True
514001,coiffeuse  tresses les cheveux,514001,0.5,True
514001,coiffeuse dame  faire des tresses,514001,0.5,True
514001,coiffeuse femmes  coiffeuse de femmes,514001,1.0,True
514001,coifffure pour femme  coiffe les femmes,514001,1.0,True
514001,coiffure  coiffure tresse tissage pedicure manicure,514001,1.0,True
514001,coiffure  coiffeuse,514001,0.5,True
514001,coiffure dame  coiffe les dame,514001,1.0,True
522003,commercant  acheter et revendre,521105,1.0,False
522001,commercant  vente de  divers articles,521101,0.5,False
521102,commercant  vente d'habit brode pour hommes,521102,0.5,True
522001,commercant  vente de produits alimentaires,243099,0.5,False
522001,commercant  vendre des produits cosmetiques,951003,0.5,False
521104,commercant achat et revente de maïs  acheter et revendre le maïs,613001,0.5,False
521199,commerçant ambulant de natte  acheter les nattes pour les revendre,522003,0.5,False
521108,commercant de boisson  vends de boisson,521108,0.5,True
522001,commercant de chaussure  servir et faire la monnaie aux clients,521102,0.5,False
522003,commercant de coco sec  cueille du coco sec,521105,1.0,False
521102,commerçant de friperie  achat et revente de friperie,521101,0.5,False
521199,"commerçant de nattes en caoutchouc  acheter en gros les nattes, nettoyer le magasin et vendre en detail",521101,0.5,False
522001,commerçant de pièces détachées auto  acheter les pièces détachées auto pour les revendre,522001,1.0,True
522001,commercant de pieces detachees de moto  achat et vente de pieces detachees de moto,522003,1.0,False
522001,commercant de produits cosmétiques  achater et revendre,333202,0.5,False
522001,commerçant de telephone  achat et vente,522003,0.5,False
522001,commerçant des vetements  achat et vente,611006,0.5,False
521105,commercante  achat et vente de vivriers,611006,0.5,False
522001,"commercante  nettoyager l'endroit, placer les marchandises et commencer la vente",611001,0.5,False
522003,commercante  servir et faire la monnaie aux clients,521101,0.5,False
522003,commercante  servir et faire la monnaie aux clients,521101,0.5,False
522001,commercante  commercante,521101,0.5,False
522003,commercante  vente de denrees alimentaires,521101,0.5,False
522003,commercante  servir et faire la monnaie aux clients,521101,0.5,False
522001,commercante  vente de produit cosmetique,951003,0.5,False
521199,commercante  vente de lait de vache,521106,1.0,False
521199,commercante  vente de lait de vaches,521106,1.0,False
522003,"commercante  je vend un peu de tout lotus, couches, drap",522001,0.5,False
